	HandOpen
1024	4.887585532746823
1025	4.887585532746823
1026	420.33235581622677
1027	381.2316715542522
1028	29.325513196480937
1029	0
1030	53.763440860215056
1031	552.297165200391
1032	43.988269794721404
1033	4.887585532746823
1034	4.887585532746823
1035	439.88269794721407
1036	366.5689149560117
1037	29.325513196480937
1038	9.775171065493646
1039	131.96480938416423
1040	508.3088954056696
1041	39.100684261974585
1042	4.887585532746823
1043	9.775171065493646
1044	342.1309872922776
1045	322.5806451612903
1046	29.325513196480937
1047	0
1048	87.97653958944281
1049	596.2854349951124
1050	58.651026392961874
1051	0
1052	78.20136852394917
1053	669.5992179863148
1054	48.87585532746823
1055	0
1056	29.325513196480937
1057	513.1964809384165
1058	102.63929618768329
1059	4.887585532746823
1060	131.96480938416423
1061	591.3978494623656
1062	83.088954056696
1063	0
1064	0
1065	498.533724340176
1066	278.5923753665689
1067	19.550342130987293
1068	4.887585532746823
1069	307.91788856304987
1070	532.7468230694037
1071	29.325513196480937
1072	9.775171065493646
1073	19.550342130987293
1074	493.6461388074291
1075	136.85239491691104
1076	9.775171065493646
1077	4.887585532746823
1078	371.45650048875854
1079	371.45650048875854
1080	29.325513196480937
1081	4.887585532746823
1082	73.31378299120234
1083	459.4330400782014
1084	195.50342130987292
1085	9.775171065493646
1086	4.887585532746823
1087	356.7937438905181
1088	395.89442815249265
1089	39.100684261974585
1090	0
1091	24.437927663734115
1092	478.9833822091887
1093	347.0185728250244
1094	19.550342130987293
1095	4.887585532746823
1096	200.39100684261976
1097	488.7585532746823
1098	34.21309872922776
1099	4.887585532746823
1100	48.87585532746823
1101	586.5102639296188
1102	68.42619745845552
1103	4.887585532746823
1104	29.325513196480937
1105	557.1847507331378
1106	131.96480938416423
1107	9.775171065493646
1108	0
1109	366.5689149560117
1110	317.6930596285435
1111	39.100684261974585
1112	4.887585532746823
1113	92.86412512218963
1114	522.9716520039101
1115	53.763440860215056
1116	9.775171065493646
1117	63.5386119257087
1118	522.9716520039101
1119	53.763440860215056
1120	9.775171065493646
1121	34.21309872922776
1122	469.208211143695
1123	303.030303030303
1124	19.550342130987293
1125	0
1126	166.177908113392
1127	581.622678396872
1128	43.988269794721404
1129	4.887585532746823
1130	43.988269794721404
1131	439.88269794721407
1132	249.266862170088
1133	19.550342130987293
1134	4.887585532746823
1135	97.75171065493646
1136	576.7350928641251
1137	29.325513196480937
1138	4.887585532746823
1139	14.662756598240469
1140	606.060606060606
1141	136.85239491691104
1142	9.775171065493646
1143	4.887585532746823
1144	356.7937438905181
1145	420.33235581622677
1146	29.325513196480937
1147	0
1148	29.325513196480937
1149	493.6461388074291
1150	254.1544477028348
1151	14.662756598240469
1152	9.775171065493646
1153	371.45650048875854
1154	547.4095796676442
1155	19.550342130987293
1156	9.775171065493646
1157	43.988269794721404
1158	581.622678396872
1159	107.52688172043011
1160	4.887585532746823
1161	63.5386119257087
1162	606.060606060606
1163	53.763440860215056
1164	9.775171065493646
1165	24.437927663734115
1166	522.9716520039101
1167	97.75171065493646
